2000.0	0	0	1.3072776893816171	2.0295407353607473	1.9656985784460121
2000.0	0	1	1.3072776892251963	2.0295407345089376	1.9656985781896328
2000.0	0	2	1.307277689051868	2.029540733546231	1.9656985780709535
2000.0	0	3	1.307277689159601	2.029540734042603	1.9656985778500298
2000.0	0	4	1.3072776892239686	2.029540734413742	1.9656985777315155
2000.0	0	5	1.307277688898332	2.0295407329464115	1.9656985778076546
2000.0	0	6	1.307277688373766	2.0295407303883315	1.9656985776126106
2000.0	0	7	1.3072776880928632	2.029540728855101	1.9656985772129552
2000.0	0	8	1.307277688329722	2.029540729785665	1.965698576985852
2000.0	0	9	1.3072776889733468	2.0295407326352244	1.9656985767433361
2000.0	0	10	1.3072776895219598	2.029540735011042	1.9656985764506398
2000.0	0	11	1.3072776896504403	2.029540735725667	1.9656985769734314
2000.0	0	12	1.3072776895793825	2.0295407358757878	1.9656985778720677
2000.0	0	13	1.3072776893035607	2.0295407349521355	1.9656985783817948
2000.0	0	14	1.3072776888510182	2.0295407328787354	1.9656985783865535
2000.0	0	15	1.3072776885352353	2.0295407312254445	1.965698577959882
2000.0	0	16	1.3072776885356105	2.0295407310130704	1.9656985773341416
2000.0	0	17	1.3072776886234254	2.0295407313169997	1.9656985768934199
2000.0	0	18	1.3072776884903918	2.029540730812186	1.9656985771081141
2000.0	0	19	1.307277688203634	2.029540729568163	1.9656985773184088
2000.0	0	20	1.3072776880357677	2.029540728838016	1.965698577357281
2000.0	0	21	1.3072776880557482	2.029540728948583	1.9656985773174742
2000.0	0	22	1.3072776881629338	2.029540729372668	1.965698577300948
2000.0	0	23	1.307277688407911	2.029540730495153	1.9656985772220903
2000.0	0	24	1.307277688537474	2.0295407309862266	1.9656985770618713
2000.0	0	25	1.3072776885114694	2.029540730787463	1.96569857689497
2000.0	0	26	1.3072776883407513	2.029540729984479	1.9656985769141826
2000.0	0	27	1.3072776882141606	2.029540729402226	1.9656985770807445
2000.0	0	28	1.3072776884796165	2.029540730796717	1.9656985776911684
2000.0	0	29	1.3072776893215399	2.0295407350662655	1.9656985785495087

2000.0	1	0	1.3072776890893212	2.0295407335686266	1.9656985777274711
2000.0	1	1	1.30727768895718	2.029540732920652	1.9656985775915345
2000.0	1	2	1.3072776888440867	2.029540732399412	1.9656985776429245
2000.0	1	3	1.3072776889115219	2.029540732818466	1.9656985777201712
2000.0	1	4	1.3072776889491236	2.029540733099787	1.9656985777725675
2000.0	1	5	1.307277688736631	2.0295407321435297	1.965698577727232
2000.0	1	6	1.3072776883744628	2.0295407303577586	1.9656985775028906
2000.0	1	7	1.3072776881882078	2.0295407293439363	1.9656985771343476
2000.0	1	8	1.3072776882759816	2.029540729618965	1.965698576911662
2000.0	1	9	1.307277688530462	2.0295407306658095	1.9656985768328226
2000.0	1	10	1.3072776887753736	2.029540731728205	1.965698576782676
2000.0	1	11	1.3072776888298518	2.0295407320537273	1.9656985771199824
2000.0	1	12	1.3072776888048652	2.029540732185421	1.9656985775758746
2000.0	1	13	1.307277688690924	2.0295407318267813	1.965698577719397
2000.0	1	14	1.3072776884894706	2.029540730873424	1.965698577610613
2000.0	1	15	1.3072776884074035	2.0295407303769752	1.9656985773889917
2000.0	1	16	1.3072776885808013	2.029540731052772	1.9656985770200586
2000.0	1	17	1.3072776888019206	2.0295407319576944	1.9656985766617399
2000.0	1	18	1.3072776888216295	2.0295407320530128	1.965698576656635
2000.0	1	19	1.3072776886322368	2.0295407312400506	1.9656985768519193
2000.0	1	20	1.307277688442513	2.0295407304894475	1.965698577063604
2000.0	1	21	1.3072776883173463	2.0295407299834984	1.9656985772511435
2000.0	1	22	1.3072776883458985	2.029540730069308	1.9656985772588873
2000.0	1	23	1.3072776886217516	2.0295407312978835	1.9656985770422617
2000.0	1	24	1.3072776888687236	2.0295407323670385	1.965698576811437
2000.0	1	25	1.3072776889078899	2.0295407325839814	1.9656985768529889
2000.0	1	26	1.3072776886816533	2.0295407315133365	1.9656985769451782
2000.0	1	27	1.3072776884063004	2.0295407301106136	1.9656985769328281
2000.0	1	28	1.3072776884729345	2.0295407304365836	1.9656985772071258
2000.0	1	29	1.3072776890494333	2.0295407333674205	1.965698577773302

2000.0	2	0	1.3072776890033513	2.029540732997164	1.9656985770604678
2000.0	2	1	1.3072776888938404	2.029540732575154	1.9656985772997355
2000.0	2	2	1.3072776888051632	2.0295407322247154	1.9656985774839355
2000.0	2	3	1.307277688809461	2.029540732301995	1.965698577582139
2000.0	2	4	1.3072776888082611	2.0295407323671406	1.9656985776516995
2000.0	2	5	1.3072776886592559	2.0295407316899903	1.9656985776001328
2000.0	2	6	1.3072776884048014	2.0295407304222137	1.9656985774350262
2000.0	2	7	1.307277688284694	2.0295407297962544	1.9656985771481463
2000.0	2	8	1.3072776882764252	2.0295407296906878	1.9656985769402269
2000.0	2	9	1.307277688280341	2.0295407295855608	1.965698576850212
2000.0	2	10	1.3072776883257915	2.029540729757757	1.96569857687188
2000.0	2	11	1.3072776883790664	2.029540730079027	1.965698577058696
2000.0	2	12	1.3072776884095518	2.0295407303221333	1.9656985772288624
2000.0	2	13	1.3072776883703316	2.029540730134927	1.9656985771495148
2000.0	2	14	1.307277688308044	2.029540729762476	1.9656985769565658
2000.0	2	15	1.3072776883727868	2.0295407300256865	1.9656985769469173
2000.0	2	16	1.307277688634079	2.0295407311956404	1.9656985768603723
2000.0	2	17	1.3072776889202777	2.029540732394084	1.9656985766037
2000.0	2	18	1.3072776890530022	2.0295407329291946	1.9656985764036141
2000.0	2	19	1.3072776889710864	2.0295407325870656	1.9656985764925787
2000.0	2	20	1.3072776888061908	2.0295407320129524	1.9656985767772965
2000.0	2	21	1.307277688593351	2.0295407311715006	1.9656985771559357
2000.0	2	22	1.3072776885418353	2.0295407309324336	1.9656985772464746
2000.0	2	23	1.3072776887812654	2.0295407319708265	1.9656985769994675
2000.0	2	24	1.307277689044916	2.029540733112742	1.965698576766305
2000.0	2	25	1.3072776891151565	2.0295407335065527	1.9656985769425621
2000.0	2	26	1.3072776889381517	2.0295407326685906	1.9656985769870028
2000.0	2	27	1.3072776886609931	2.029540731217717	1.96569857678425
2000.0	2	28	1.307277688621061	2.029540731001108	1.9656985767994244
2000.0	2	29	1.3072776889763889	2.029540732852378	1.9656985770673432

2000.0	3	0	1.3072776887724837	2.0295407317937397	1.965698576814617
2000.0	3	1	1.307277688802014	2.029540732114648	1.9656985772265836
2000.0	3	2	1.3072776888099955	2.029540732229738	1.9656985774043905
2000.0	3	3	1.3072776888305104	2.0295407323381576	1.9656985774072633
2000.0	3	4	1.3072776888454232	2.0295407324802666	1.9656985774590083
2000.0	3	5	1.3072776887486448	2.0295407320551186	1.9656985774643465
2000.0	3	6	1.3072776885631634	2.029540731127475	1.965698577365458
2000.0	3	7	1.3072776884513972	2.029540730575175	1.965698577156309
2000.0	3	8	1.307277688351056	2.0295407300674646	1.9656985769684399
2000.0	3	9	1.307277688226337	2.0295407293800127	1.965698576786245
2000.0	3	10	1.307277688177996	2.0295407291152148	1.9656985767831168
2000.0	3	11	1.307277688270572	2.029540729633471	1.9656985769058004
2000.0	3	12	1.307277688357596	2.029540730084261	1.9656985769842954
2000.0	3	13	1.307277688329669	2.029540729853273	1.9656985768541086
2000.0	3	14	1.307277688296891	2.029540729575459	1.9656985766542054
2000.0	3	15	1.3072776884151927	2.0295407301356816	1.965698576737707
2000.0	3	16	1.3072776886781046	2.029540731329077	1.965698576781775
2000.0	3	17	1.3072776889596736	2.029540732478439	1.9656985765516435
2000.0	3	18	1.3072776891228266	2.0295407330916744	1.9656985762490609
2000.0	3	19	1.3072776890955682	2.0295407329441137	1.9656985761798929
2000.0	3	20	1.3072776889614917	2.0295407325424275	1.965698576489563
2000.0	3	21	1.3072776887217832	2.029540731657451	1.9656985770206188
2000.0	3	22	1.3072776886165518	2.029540731245464	1.9656985772422804
2000.0	3	23	1.3072776888011377	2.02954073207524	1.965698577079807
2000.0	3	24	1.3072776890238427	2.0295407330314923	1.9656985769214215
2000.0	3	25	1.3072776891122861	2.0295407334702436	1.9656985770712931
2000.0	3	26	1.3072776890543907	2.029540733190817	1.965698576983016
2000.0	3	27	1.3072776888488027	2.0295407320857963	1.9656985766641875
