DK	UK	1489931.0	5659715
EE	AT	0.0	1313271
EE	BE	11221.5	1313271
EE	BG	6321.0	1313271
EE	CY	427.0	1313271
EE	CZ	0.0	1313271
EE	DE	0.0	1313271
EE	DK	26772.5	1313271
EE	EL	6295.0	1313271
EE	ES	17295.5	1313271
EE	FI	54174.0	1313271
EE	FR	4381.5	1313271
EE	HR	1321.5	1313271
EE	HU	0.0	1313271
EE	IE	0.0	1313271
EE	IT	0.0	1313271
EE	LT	17159.5	1313271
EE	LU	0.0	1313271
EE	LV	45246.0	1313271
EE	MT	88.5	1313271
EE	NL	0.0	1313271
EE	PL	0.0	1313271
EE	PT	4129.0	1313271
EE	RO	0.0	1313271
EE	SE	0.0	1313271
EE	SI	74.0	1313271
EE	SK	3.0	1313271
EE	UK	36886.0	1313271
EL	AT	216273.0	10812467
EL	BE	493708.0	10812467
EL	BG	54779.0	10812467
EL	CY	579287.0	10812467
EL	CZ	167840.0	10812467
EL	DE	1265480.5	10812467
EL	DK	385392.0	10812467
EL	EE	6295.0	10812467
EL	ES	187019.0	10812467
EL	FI	194120.0	10812467
EL	FR	1033685.5	10812467
EL	HR	9167.0	10812467
EL	HU	43968.0	10812467
EL	IE	19756.5	10812467
EL	IT	672196.0	10812467
EL	LT	45316.5	10812467
EL	LU	27544.0	10812467
EL	LV	23002.5	10812467
EL	MT	16084.0	10812467
EL	NL	384586.5	10812467
EL	PL	264446.5	10812467
EL	PT	2080.5	10812467
EL	RO	71189.5	10812467
EL	SE	251917.0	10812467
EL	SI	32049.0	10812467
EL	SK	67814.0	10812467
EL	UK	2822090.5	10812467
ES	AT	355290.0	46439864
ES	BE	2520820.0	46439864
ES	BG	141605.0	46439864
ES	CY	5036.0	46439864
ES	CZ	157341.0	46439864
ES	DE	6166615.5	46439864
ES	DK	1224540.5	46439864
ES	EE	17295.5	46439864
ES	EL	187019.0	46439864
ES	FI	740032.5	46439864
ES	FR	5480131.0	46439864
ES	HR	82143.0	46439864
ES	HU	93866.0	46439864
ES	IE	774948.5	46439864
ES	IT	2614401.5	46439864
ES	LT	80386.5	46439864
ES	LU	152078.5	46439864
ES	LV	50362.0	46439864
ES	MT	61826.5	46439864
ES	NL	1483746.0	46439864
ES	PL	330877.5	46439864
ES	PT	1444017.0	46439864
ES	RO	272525.0	46439864
ES	SE	751644.5	46439864
ES	SI	2918.0	46439864
ES	SK	47399.0	46439864
ES	UK	17202562.5	46439864
FI	AT	44506.5	5471753
FI	BE	92946.0	5471753
FI	BG	18868.0	5471753
FI	CY	22683.0	5471753
FI	CZ	52910.5	5471753
FI	DE	432806.5	5471753
FI	DK	403383.0	5471753
FI	EE	54174.0	5471753
FI	EL	194120.0	5471753
FI	ES	740032.5	5471753
FI	FR	294121.0	5471753
FI	HR	50525.0	5471753
FI	HU	53695.0	5471753
FI	IE	5381.5	5471753
FI	IT	140184.0	5471753
FI	LT	40110.0	5471753
FI	LU	231.5	5471753
FI	LV	136436.0	5471753
FI	MT	1.0	5471753
FI	NL	129624.0	5471753
FI	PL	52815.0	5471753
FI	PT	57620.5	5471753
FI	RO	327.0	5471753
FI	SE	398330.5	5471753
FI	SI	15046.5	5471753
FI	SK	307.5	5471753
FI	UK	556538.5	5471753
FR	AT	270033.0	66352469
FR	BE	1018344.0	66352469
FR	BG	102228.0	66352469
FR	CY	50149.0	66352469
FR	CZ	219661.5	66352469
FR	DE	2133430.5	66352469
FR	DK	687359.0	66352469
FR	EE	4381.5	66352469
FR	EL	1033685.5	66352469
FR	ES	5480131.0	66352469
FR	FI	294121.0	66352469
FR	HR	240582.5	66352469
FR	HU	134274.5	66352469
FR	IE	424369.0	66352469
FR	IT	2618079.5	66352469
FR	LT	54820.5	66352469
FR	LU	61229.0	66352469
FR	LV	78927.0	66352469
FR	MT	141017.0	66352469
FR	NL	803195.0	66352469
FR	PL	251113.0	66352469
FR	PT	2313645.0	66352469
FR	RO	182427.5	66352469
FR	SE	285610.5	66352469
FR	SI	38256.0	66352469
FR	SK	17506.0	66352469
FR	UK	5659518.0	66352469
HR	AT	69659.5	4225316
HR	BE	80709.0	4225316
HR	BG	542.0	4225316
HR	CY	142.0	4225316
HR	CZ	12863.0	4225316
HR	DE	362218.5	4225316
HR	DK	74428.5	4225316
HR	EE	1321.5	4225316
HR	EL	9167.0	4225316
HR	ES	82143.0	4225316
HR	FI	50525.0	4225316
HR	FR	240582.5	4225316
HR	HU	11253.0	4225316
HR	IE	22468.0	4225316
HR	IT	55381.5	4225316
HR	LT	1263.5	4225316
HR	LU	1598.0	4225316
HR	LV	1682.0	4225316
HR	MT	1598.0	4225316
HR	NL	39639.0	4225316
HR	PL	16050.0	4225316
HR	PT	12131.5	4225316
HR	RO	249.5	4225316
HR	SE	59436.0	4225316
HR	SI	114.0	4225316
HR	SK	881.5	4225316
HR	UK	480024.5	4225316
HU	AT	0.0	9849000
HU	BE	112939.0	9849000
HU	BG	6666.5	9849000
HU	CY	11802.0	9849000
HU	CZ	0.0	9849000
HU	DE	0.0	9849000
HU	DK	35854.5	9849000
HU	EE	0.0	9849000
HU	EL	43968.0	9849000
HU	ES	93866.0	9849000
HU	FI	53695.0	9849000
HU	FR	134274.5	9849000
HU	HR	11253.0	9849000
HU	IE	0.0	9849000
HU	IT	0.0	9849000
HU	LT	63.0	9849000
HU	LU	70.0	9849000
HU	LV	5757.0	9849000
HU	MT	13612.5	9849000
HU	NL	0.0	9849000
HU	PL	0.0	9849000
HU	PT	18598.5	9849000
HU	RO	0.0	9849000
HU	SE	0.0	9849000
HU	SI	59.5	9849000
HU	SK	99.0	9849000
HU	UK	373838.5	9849000
IE	AT	0.0	4625885
IE	BE	105067.0	4625885
IE	BG	6821.0	4625885
IE	CY	5.0	4625885
IE	CZ	0.0	4625885
IE	DE	0.0	4625885
IE	DK	68851.0	4625885
IE	EE	0.0	4625885
IE	EL	19756.5	4625885
IE	ES	774948.5	4625885
IE	FI	5381.5	4625885
IE	FR	424369.0	4625885
IE	HR	22468.0	4625885
IE	HU	0.0	4625885
IE	IT	0.0	4625885
IE	LT	43299.0	4625885
IE	LU	4561.0	4625885
IE	LV	28612.5	4625885
IE	MT	14829.0	4625885
IE	NL	0.0	4625885
IE	PL	0.0	4625885
IE	PT	190267.5	4625885
IE	RO	0.0	4625885
IE	SE	0.0	4625885
IE	SI	0.0	4625885
IE	SK	24877.0	4625885
IE	UK	2589806.0	4625885
IT	AT	0.0	60795612
IT	BE	826882.0	60795612
IT	BG	91874.5	60795612
IT	CY	12972.0	60795612
IT	CZ	0.0	60795612
IT	DE	0.0	60795612
IT	DK	309096.5	60795612
IT	EE	0.0	60795612
IT	EL	672196.0	60795612
IT	ES	2614401.5	60795612
IT	FI	140184.0	60795612
IT	FR	2618079.5	60795612
IT	HR	55381.5	60795612
IT	HU	0.0	60795612
IT	IE	0.0	60795612
IT	LT	65215.0	60795612
IT	LU	46627.0	60795612
IT	LV	51834.5	60795612
IT	MT	206747.5	60795612
IT	NL	0.0	60795612
IT	PL	0.0	60795612
IT	PT	319530.0	60795612
IT	RO	0.0	60795612
IT	SE	0.0	60795612
IT	SI	244.5	60795612
IT	SK	53684.5	60795612
IT	UK	2971865.5	60795612
LT	AT	13528.0	2921262
LT	BE	46288.5	2921262
LT	BG	17217.0	2921262
LT	CY	17135.0	2921262
LT	CZ	3358.5	2921262
LT	DE	95581.5	2921262
LT	DK	103475.0	2921262
LT	EE	17159.5	2921262
LT	EL	45316.5	2921262
LT	ES	80386.5	2921262
LT	FI	40110.0	2921262
LT	FR	54820.5	2921262
LT	HR	1263.5	2921262
LT	HU	63.0	2921262
LT	IE	43299.0	2921262
LT	IT	65215.0	2921262
LT	LU	22.5	2921262
LT	LV	101263.5	2921262
LT	MT	11340.5	2921262
LT	NL	17297.5	2921262
LT	PL	25643.5	2921262
LT	PT	1162.5	2921262
LT	RO	6.5	2921262
LT	SE	16237.5	2921262
LT	SI	158.5	2921262
LT	SK	5.0	2921262
LT	UK	366923.0	2921262
LU	AT	20110.0	562958
LU	BE	102.0	562958
LU	BG	11623.5	562958
LU	CY	147.0	562958
LU	CZ	84.0	562958
LU	DE	85793.5	562958
LU	DK	41709.0	562958
LU	EE	0.0	562958
LU	EL	27544.0	562958
LU	ES	152078.5	562958
LU	FI	231.5	562958
LU	FR	61229.0	562958
LU	HR	1598.0	562958
LU	HU	70.0	562958
LU	IE	4561.0	562958
LU	IT	46627.0	562958
LU	LT	22.5	562958
LU	LV	2.0	562958
LU	MT	1307.0	562958
LU	NL	33776.0	562958
LU	PL	34.0	562958
LU	PT	140294.0	562958
LU	RO	6.0	562958
LU	SE	3077.5	562958
LU	SI	0.0	562958
LU	SK	3.5	562958
LU	UK	191176.5	562958
LV	AT	21611.5	1986096
LV	BE	41122.0	1986096
LV	BG	14501.5	1986096
LV	CY	6961.0	1986096
LV	CZ	8218.5	1986096
LV	DE	168405.0	1986096
LV	DK	88365.5	1986096
LV	EE	45246.0	1986096
LV	EL	23002.5	1986096
LV	ES	50362.0	1986096
LV	FI	136436.0	1986096
LV	FR	78927.0	1986096
LV	HR	1682.0	1986096
LV	HU	5757.0	1986096
LV	IE	28612.5	1986096
LV	IT	51834.5	1986096
LV	LT	101263.5	1986096
LV	LU	2.0	1986096
LV	MT	4123.0	1986096
LV	NL	40832.0	1986096
LV	PL	20532.5	1986096
LV	PT	507.5	1986096
LV	RO	2738.5	1986096
LV	SE	44943.0	1986096
LV	SI	0.0	1986096
LV	SK	248.0	1986096
LV	UK	305930.0	1986096
MT	AT	23996.0	429344
MT	BE	45570.5	429344
MT	BG	7733.0	429344
MT	CY	37589.0	429344
MT	CZ	4178.5	429344
MT	DE	148748.0	429344
MT	DK	33962.5	429344
MT	EE	88.5	429344
MT	EL	16084.0	429344
MT	ES	61826.5	429344
MT	FI	1.0	429344
MT	FR	141017.0	429344
MT	HR	1598.0	429344
MT	HU	13612.5	429344
MT	IE	14829.0	429344
MT	IT	206747.5	429344
MT	LT	11340.5	429344
MT	LU	1307.0	429344
MT	LV	4123.0	429344
MT	NL	27075.0	429344
MT	PL	17165.5	429344
MT	PT	586.0	429344
MT	RO	6610.5	429344
MT	SE	19908.5	429344
MT	SI	1891.0	429344
MT	SK	1882.0	429344
MT	UK	614602.0	429344
NL	AT	0.0	16900726
NL	BE	61046.5	16900726
NL	BG	53276.5	16900726
NL	CY	19674.5	16900726
NL	CZ	0.0	16900726
NL	DE	0.0	16900726
NL	DK	345910.5	16900726
NL	EE	0.0	16900726
NL	EL	384586.5	16900726
NL	ES	1483746.0	16900726
NL	FI	129624.0	16900726
NL	FR	803195.0	16900726
NL	HR	39639.0	16900726
NL	HU	0.0	16900726
NL	IE	0.0	16900726
NL	IT	0.0	16900726
NL	LT	17297.5	16900726
NL	LU	33776.0	16900726
NL	LV	40832.0	16900726
NL	MT	27075.0	16900726
NL	PL	0.0	16900726
NL	PT	390759.5	16900726
NL	RO	0.0	16900726
NL	SE	0.0	16900726
NL	SI	4545.0	16900726
NL	SK	9.5	16900726
NL	UK	2194382.5	16900726
