0	400	20641.9	171.733	20365.5	-70.1718	0.565518	-68.7246	5020.03	16.3043	5010.82	-29.3263	0.0364398	-29.5575	5021.24	16.3182	5010.5	4.79719	0.0396725	4.734	55.2825	0.283673	55
0.1	400	16359.5	140.31	16263	-66.1459	0.483415	-65.271	5001.2	4.7729	5003.31	-29.428	0.0364582	-29.6833	5001.52	4.78932	5003.5	18.0925	0.158322	17.9655	55.1075	0.210328	55
0.2	400	15194.6	131.794	15019.5	-61.9305	0.45732	-61.3416	5019.69	5.66823	5007.6	-29.4993	0.0322061	-29.6925	5019.77	5.75172	5007	30.0269	0.265954	29.6835	55.16	0.215091	55
0.3	400	14807.5	139.525	14441.5	-57.3002	0.446278	-56.5581	5004.75	11.231	5005.31	-29.478	0.0381676	-29.6868	5005.41	11.2515	5005	41.9481	0.400569	41.0435	55.5225	0.229577	55
0.4	400	14862.6	138.157	14724	-52.9955	0.374282	-52.5097	5010.82	4.82618	5002.2	-29.4993	0.0356638	-29.7318	5011.08	4.8756	5001	55.2947	0.647199	54.4425	55.52	0.208975	56
0.5	400	15531.2	135.879	15384.5	-48.6322	0.351311	-48.1114	5006.88	6.18609	5004.38	-29.595	0.0273271	-29.8014	5006.74	6.21018	5004	70.0923	0.614123	69.5065	55.205	0.219037	55.5
0.6	400	19081.6	1175.16	16683	-44.5344	0.299716	-43.8184	4986.61	18.2893	5003.47	-29.5713	0.0293472	-29.7974	4987.06	18.2983	5004	95.1782	1.61944	90.497	55.08	0.256317	55
0.7	400	20134.4	212.713	19620	-41.3798	0.244585	-40.5559	5007.5	4.69162	5005.36	-29.556	0.0316816	-29.8084	5007.4	4.69744	5005	126.011	1.33572	123.288	55.56	0.207542	56
0.8	400	26166.8	311.504	25511	-38.4146	0.262877	-37.2702	5015.16	3.93807	5003.04	-29.4794	0.0367429	-29.765	5016.25	3.9324	5004	186.346	2.24056	180.376	55.95	0.212058	56
