#t 	Susceptible 	Infected 	Recovered
0 	0	0	11258434
0.01	0	0	11258434
0.02	0	0	11258434
0.03	0	0	11258434
0.04	0	0	11258434
0.05	0	0	11258434
0.06	0	0	11258434
0.07	0	0	11258434
0.08	0	0	11258434
0.09	0	0	11258434
0.1	0	0	11258434
0.11	0	0	11258434
0.12	0	0	11258434
0.13	0	0	11258434
0.14	0	0	11258434
0.15	0	0	11258434
0.16	0	0	11258434
0.17	0	0	11258434
0.18	0	0	11258434
0.19	0	0	11258434
0.2	0	0	11258434
0.21	0	0	11258434
0.22	0	0	11258434
0.23	0	0	11258434
0.24	0	0	11258434
0.25	0	0	11258434
0.26	0	0	11258434
0.27	0	0	11258434
0.28	0	0	11258434
0.29	0	0	11258434
0.3	0	0	11258434
0.31	0	0	11258434
0.32	0	0	11258434
0.33	0	0	11258434
0.34	0	0	11258434
0.35000000000000003	0	0	11258434
0.36	0	0	11258434
0.37	0	0	11258434
0.38	0	0	11258434
0.39	0	0	11258434
0.4	0	0	11258434
0.41000000000000003	0	0	11258434
0.42	0	0	11258434
0.43	0	0	11258434
0.44	0	0	11258434
0.45	0	0	11258434
0.46	0	0	11258434
0.47000000000000003	0	0	11258434
0.48	0	0	11258434
0.49	0	0	11258434
0.5	0	0	11258434
0.51	0	0	11258434
0.52	0	0	11258434
0.53	0	0	11258434
0.54	0	0	11258434
0.55	0	0	11258434
0.56	0	0	11258434
0.5700000000000001	0	0	11258434
0.58	0	0	11258434
0.59	0	0	11258434
0.6	0	0	11258434
0.61	0	0	11258434
0.62	0	0	11258434
0.63	0	0	11258434
0.64	0	0	11258434
0.65	0	0	11258434
0.66	0	0	11258434
0.67	0	0	11258434
0.68	0	0	11258434
0.6900000000000001	0	0	11258434
0.7000000000000001	0	0	11258434
0.71	0	0	11258434
0.72	0	0	11258434
0.73	0	0	11258434
0.74	0	0	11258434
0.75	0	0	11258434
0.76	0	0	11258434
0.77	0	0	11258434
0.78	0	0	11258434
0.79	0	0	11258434
